bookID,isbn,title,authors,categories,published_year,average_rating,num_pages,ratings_count
4457,743487559,The Count of Monte Cristo,Alexandre Dumas;Margaret Brantley,Fiction,2004,4.24,620,186
4460,743487672,The Awakening and Selected Stories of Kate Chopin,Kate Chopin;Nina Baym,Fiction,2004,3.89,296,9422
4461,743487699,My Antonia,Willa Cather;Alyssa Harad,Fiction,2004,3.78,314,5974
4462,743488440,The Notebooks of Lazarus Long,Robert A. Heinlein,Fiction,2004,4.07,56,3192
4463,743491599,Twisted,Jeffery Deaver,Fiction,2004,3.92,480,3011
4464,743491688,Star Trek: The Original Series: Crucible: McCoy: Provenance of Shadows,David R. George III,Fiction,2006,4.14,640,316
4465,743491696,Star Trek: The Original Series: Crucible: Spock: The Fire and the Rose,David R. George III,Fiction,2006,3.95,390,201
4466,743491777,A Star Trek: The Next Generation: Time #7: A Time to Kill,David Mack,Fiction,2004,3.97,338,602
4467,743495926,Getting the Love You Want,Harville Hendrix,Love,2005,4.07,336,5513
4468,743496140,The Manolo Matrix,Julie Kenner,Fiction,2006,3.61,352,635
4469,743496167,Never Go Home Again,Shannon Holmes,Fiction,2005,4.04,320,217
4470,743497287,No Place Like Home,Mary Higgins Clark,Abused wives,2005,3.86,472,10798
4471,743498712,Tinker,Wen Spencer,Fiction,2004,4.07,448,4362
4473,743499263,Irish Girls Are Back in Town,Cecelia Ahern;Patricia Scanlan;Gemma O'Connor;Sarah Webb,Fiction,2005,3.72,384,772
4474,743499484,The Dead Yard,Adrian McKinty,Fiction,2006,4.12,364,1408
4475,744001404,Performance Assessments for Adult Education,Dan Birlew,Games & Activities,2002,4.27,272,367
4476,744002532,Final Fantasy® Origins Official Strategy Guide,Casey Loe;Laura M. Parkinson,Games,2003,4,256,24
4477,744004292,Grand Theft Auto,Tim Bogenn;Rick Barba,Games & Activities,2004,4.04,272,72
4478,744004411,World of Warcraft Atlas,Brady Games,Games,2005,4.08,192,236
4479,744004446,Killer 7 Official Strategy Guide,BradyGames,Games,2005,4,128,2
4480,744005612,Juiced,Doug Walsh,Games,2005,0,112,0
4481,744005833,Dragon Quest VIII,Dan Birlew,Games,2005,4.14,240,35
4482,744006457,Castlevania,BradyGames (Firm),Games,2005,3.7,176,10
4483,744520053,Sir Gawain and the Green Knight,Selina Hastings,Arthurian romances,1991,3.89,29,58
4484,744578264,The Sea-thing Child,Russell Hoban,Birds,2000,3.79,48,100
4485,744598630,The Judy Moody Mood Journal,Megan McDonald,,2003,4.15,128,320
4486,745317880,Propaganda and the Public Mind,David Barsamian;Noam Chomsky,Language and languages,2001,4.05,256,629
4487,745622089,Zizek,Sarah Kay,Social Science,2003,3.38,195,36
4488,745628478,Political Philosophy: A Beginner's Guide for Students and Politicians,Adam Swift,Philosophy,2001,3.93,194,6
4489,745628974,Conversations with Zizek,Slavoj Žižek;Glyn Daly,Philosophy,2003,3.87,171,114
4490,745633790,Sociology,Anthony Giddens;Simon Griffiths,Social Science,2006,3.96,1000,974
4491,745635326,Political Philosophy,Adam Swift,Philosophy,2006,3.93,240,164
4492,745950540,The Gifts of the Jews,Thomas Cahill,Bible,2001,3.87,304,3066
4493,747238901,The Brotherhood of the Rose,David Morrell,,1992,4.13,416,5299
4494,747252130,Never Far from Nowhere,Andrea Levy,Blacks,1996,3.68,282,601
4495,747264864,Millie's Fling,Jill Mansell,City girl,2001,3.74,512,7852
4496,747266689,Neverwhere,Neil Gaiman,Businessmen,2000,4.18,372,1067
4497,747266972,Black Evening,David Morrell,Short stories,2000,3.85,435,262
4498,747267197,Deep Waters,Barbara Nadel,Fiction,2002,3.98,448,293
4500,747267448,Two's Company,Jill Mansell,Fiction,2003,3.59,448,1394
4501,747267456,Solo,Jill Mansell,Chick lit,2002,3.66,421,3261
4503,747268460,Kiss,Jill Mansell,Female friendship,1993,3.68,512,1466
4504,747268479,Sheer Mischief,Jill Mansell,Cornwall (England : County),2001,3.83,504,2404
4505,747526036,The Private Parts of Women,Lesley Glaister,English fiction,1996,3.82,288,21
4506,747534934,Three Stories and a Reflection,Patrick Süskind,,1997,3.57,128,21
4507,747541604,"The Gashlycrumb Tinies, Or, After the Outing",Edward Gorey,"American wit and humor, Pictorial",1998,4.19,32,46225
4508,747544212,"Easy Riders, Raging Bulls",Peter Biskind,Film producers and directors,1999,4.11,506,384
4509,747546240,Harry Potter and the Goblet of Fire,J. K. Rowling,Juvenile Fiction,2000,4.55,636,18097
4510,747548315,The Turtle Diary,Russell Hoban,Fiction,2000,4,182,846
4511,747553661,Ransom,Jay McInerney,Kyoto (Japan),2001,3.27,279,752
4512,747553866,Pastoralia,George Saunders,"Humorous stories, English",2001,4.11,188,12763
4513,747556407,Pilgermann,Russell Hoban,Crusades,1983,4,240,247
4514,747559040,Riddley Walker,Russell Hoban,Canterbury (England),2002,4.03,236,297
4516,747563659,Stanley Yelnats' Survival Guide to Camp Green Lake,Louis Sachar,"Adventure stories, American",2003,3.62,96,470
4517,747564175,Tuck Everlasting,Natalie Babbitt,Aging,2003,3.87,139,348
4518,747566755,The Story of Mr Sommer,Patrick Süskind;Michael Hofmann,Fiction,2003,3.85,128,1974
4519,747566828,"Super Fast, Out of Control!",Louis Sachar,Children's stories,2005,3.75,128,0
4520,747569118,Wayside School Gets a Little Stranger,Louis Sachar,Children's stories,2004,4.19,176,17456
4521,747569126,Sideways Arithmetic from Wayside School,Louis Sachar,Arithmetic,2004,3.87,96,3627
4522,747569134,More Sideways Arithmetic from Wayside School,Louis Sachar,Arithmetic,2004,3.92,112,839
4523,747571775,Sideways Stories from Wayside School,Louis Sachar;Peter Allen,Children's stories,2004,4.15,144,79394
4524,747572607,The Collected Works of Billy the Kid,Michael Ondaatje,Outlaws,2004,3.99,105,2764
4525,747572933,A Sound Like Someone Trying Not to Make a Sound,John Irving,Bedtime,2004,4.01,32,664
4526,747573620,Harry Potter and the Prisoner of Azkaban,J. K. Rowling,England,2004,4.55,480,3116
4527,747573646,The Little Friend,Donna Tartt,Brothers,2005,3.45,555,759
4528,747574324,Cherries in the Snow,Emma Forrest,Cosmetics industry,2005,3.48,269,201
4529,747574650,Old School,Tobias Wolff,Authors,2005,3.82,195,7763
4530,747575479,When Harry Met Sally,Nora Ephron,Man-woman relationships,2004,4.24,98,3089
4531,747576092,Gossip Girl 7,Cecily von Ziegesar,Juvenile Fiction,2005,3.62,240,40
4533,749305797,How to Develop Self-confidence and Influence People by Public Speaking,Dale Carnegie,Confianza en sí mismo,1990,4.14,256,57
4534,749307846,How to Win Friends and Influence People,Dale Carnegie,Conduct of life,1990,4.18,256,199
4535,749311614,The Covenant,James Albert Michener,Fiction,1980,4.18,1240,17163
4536,749312025,Space,James Albert Michener,,1992,3.97,815,35
4537,749858524,Little Miss Scary,Adam Hargreaves;Roger Hargreaves,Children's stories,2003,3.73,32,175
4538,749858532,Little Miss Bad,Roger Hargreaves,Children's stories,2003,3.89,34,224
4539,749919442,Transform Your Life,Diana Cooper,Self-Help,1998,4,176,6
4540,749934425,Portrait in Death,J. D. Robb;Nora Roberts,"Dallas, Eve (Fictitious character)",2004,4.38,354,142
4541,750012617,Drina's Dancing Year,Jean Estoril,,1995,4.08,176,10
4542,750012633,Drina Dances in Italy,Jean Estoril,,1992,4.1,191,20
4543,750012668,Drina Dances in Paris,Jean Estoril,,1992,4.16,185,146
4544,750244917,Roald Dahl,Jason Hook,"Novelists, English",2003,4.06,48,0
4545,750666005,Brand New Justice,Simon Anholt,Business & Economics,2005,3.69,184,15
4546,750937254,Ulysses Found,Ernle Bradford,History,2005,4.04,238,34
4548,751363782,The Three Musketeers,,Children's stories,2000,4.07,64,56
4549,751370738,20000 LEAGUES UNDER THE SEA,JULIO VERNE,,,3.71,64,34
4550,751503894,The Physician,Noah Gordon,Fiction,2001,4.37,720,22137
4551,751504335,Different Seasons,Stephen King,Escapes,1982,4.35,560,397
4552,751504351,Red Phoenix,Larry Bond,Adventure stories,1992,4,791,25
4554,751504831,Something Under the Bed is Drooling,Bill Watterson,Boys,1988,4.7,127,137
4555,751505030,Pacific Vortex!,Clive Cussler,Fiction,2008,3.78,346,210
4556,751506001,The Helene Hanff Omnibus,Helene Hanff,"Authors, American",1993,4.23,591,71
4557,751506451,The Maiden,Cynthia Harrod-Eagles,Fiction,1985,4.27,413,322
4558,751506478,The Tangled Thread,Cynthia Harrod-Eagles,Fiction,1987,4.31,474,297
4560,751517208,It's a Magical World,Bill Watterson,"American wit and humor, Pictorial",1997,4.76,176,138
4561,751527343,The Pilgrim of Hate,Ellis Peters,Benedictine monasteries,1998,4.07,271,34
4562,751529818,Tuesdays with Morrie,Mitch Albom,Amyotrophic lateral sclerosis,2003,4.09,210,651567
4563,751531243,Spencerville,Nelson DeMille,Abused wives,2001,3.66,564,49
4564,751533114,The Waiting Sands,Susan Howatch,Fiction,2002,3.43,192,305
4565,751533432,The Dream Kingdom,Cynthia Harrod-Eagles,Fiction,2004,4.33,640,186
4566,751533459,The White Road,Cynthia Harrod-Eagles,Fiction,2006,4.26,480,186
4568,752224417,The Lost World,Gail Herman,Children's stories,1997,3.76,448,95109
4569,752834525,The Sins of the Fathers,Lawrence Block,Detective and mystery stories,2000,3.87,182,7148
4570,752842692,Lay Down My Sword and Shield,James Lee Burke,English fiction,2003,3.89,320,1621
4571,752848267,The Next Accident,Lisa Gardner,"Conner, Rainie (Fictitious character)",2002,4.17,389,12914
4572,752851314,The Choirboys,Joseph Wambaugh,Los Angeles (Calif.),2002,4.06,368,4155
4573,752851802,The Dain Curse,Dashiell Hammett,Continental Op (Fictitious character),1929,3.83,256,5395
4574,752852612,Red Harvest,Dashiell Hammett,Continental Op (Fictitious character),2003,3.98,224,17297
4575,752853694,The Unadulterated Cat,Terry Pratchett;Gray Jolliffe,Cats,2002,3.83,157,4862
4576,752856170,The Continental Op,Dashiell Hammett,Continental Op (Fictitious character),2004,4.15,288,5145
4577,752857932,The Pusher,Ed McBain,87th Precinct (Imaginary place),2003,3.89,192,1051
4578,752858475,The Scorpio Illusion,Robert Ludlum,Women terrorists,2005,3.84,624,5894
4579,752858629,Trevayne,Robert Ludlum,Organized Crime,2004,3.62,528,18
4580,752858653,The Scarlatti Inheritance,Robert Ludlum,Defectors,2004,3.84,381,10878
4581,752858939,Beasts,Joyce Carol Oates,College stories,2004,3.57,138,41
4582,752861743,The Postman Always Rings Twice,James M. Cain,Adultery,2005,3.8,116,22279
4583,752865331,The Maltese Falcon,Dashiell Hammett,Crime investigations,2005,3.91,213,66425
4584,753453215,The Iliad,Nick McCarty;Victor G. Ambrus,Juvenile Fiction,2000,3.85,95,8
4585,753456109,I Wonder Why I Blink,Brigid Avison,Juvenile Nonfiction,2003,3.93,32,37
4586,753459647,I Wonder Why the Sun Rises,Brenda Walpole,Juvenile Nonfiction,2006,3.95,32,50
4587,753806797,Eden in the East,Stephen Oppenheimer,History,1998,3.96,575,88
4588,753809257,The White Hotel,D. M. Thomas,Austria,1999,3.83,240,3058
4589,753810743,Arthur and the Lost Kingdoms,Alistair Moffat,Great Britain,2000,3.73,282,57
4590,753811464,Maya,Jostein Gaarder,Fiction,2001,3.6,352,3603
4591,753813955,Pure Drivel,Steve Martin,Surealism,2003,3.68,144,5043
4592,753814412,My Favourite Year,Nick Hornby,Sports & Recreation,2001,3.69,288,385
4593,753817985,Mouse Or Rat?,Umberto Eco,Language Arts & Disciplines,2004,3.83,208,291
4594,753819929,The Orange Girl,Jostein Gaarder,Fiction,2005,3.91,151,11638
4595,753821869,Razor's Edge,Hugh Bicheno;Richard Holmes,History,2007,3.77,400,39
4596,755301943,Atlantic Shift,Emily Barr,Cellists,2005,3.31,406,132
4597,755301978,Full Speed,Janet Evanovich;Charlotte Hughes,"Holt, Max (Fictitious character)",2003,3.82,344,10912
4598,755304853,Falling for You,Jill Mansell,Fiction,2004,3.79,448,4713
4599,755305302,Girl in Hyacinth Blue,Susan Vreeland,American fiction,2002,3.73,180,136
4600,755311515,The Science of Harry Potter,Roger Highfield,Magic,2002,4.04,374,19
4601,755321383,After the Mourning,Barbara Nadel,Fiction,2006,3.4,352,102
4602,755323009,A Friar's Bloodfeud,Michael Jecks,Fiction,2006,4.1,500,211
4603,755323017,The Death Ship of Dartmouth,Michael Jecks,Fiction,2006,4.07,352,7
4604,756400430,In Conquest Born,C. S. Friedman,Fiction,2001,3.88,530,2426
4605,756400619,The Serpent's Shadow,Mercedes Lackey,Fiction,2002,3.99,394,8533
4606,756401100,Sorcery Rising,Jude Fisher,Fiction,2003,3.55,528,1290
4607,756401534,Joust,Mercedes Lackey,Fiction,2004,4.01,448,9871
4608,756401810,The War of the Flowers,Tad Williams,Fiction,2004,3.87,828,7401
4609,756402212,Exile's Valor,Mercedes Lackey,Fiction,2004,4.18,438,10629
4610,756402972,Stone of Farewell,Tad Williams,Fiction,2005,4.1,608,35850
4611,756403146,Black Sun Rising,C. S. Friedman,Fiction,2005,3.93,496,15265
4612,756403189,Crown of Shadows,C. S. Friedman,Fiction,2005,4.17,432,99
4613,756403251,Crossroads and Other Tales of Valdemar,Mercedes Lackey,Fiction,2005,3.86,338,3002
4615,756403588,Shadowplay,Tad Williams,Fiction,2007,3.89,656,5930
4616,756403596,Shadowmarch,Tad Williams,Fiction,2006,3.73,796,9476
4617,756605920,The DC Comics Encyclopedia,Phil Jimenez,Antiques & Collectibles,2004,4.29,352,123
4618,756611776,A Faith Like Mine,Laura Buller,Juvenile Nonfiction,2005,3.91,80,50
4620,756615518,Spain,"DK Publishing, Inc",Travel,2006,4.22,720,132
4621,756616344,Animal,David Burnie;Don E. Wilson,Zoology,2005,4.52,624,551
4622,756620953,Conan,Roy Thomas;Todd McFarlane;Robert Ervin Howard,Art,2006,3.93,160,98
4624,756623430,You Can Draw Star Wars,Bonnie Burton,Juvenile Nonfiction,2006,4.04,96,46
4625,756623588,The Marvel Comics Encyclopedia,"DK Publishing, Inc",Comics & Graphic Novels,2006,4.36,352,1014
4626,756626366,Greece,Marc Dubin,Travel,2007,4.08,352,52
4627,758206828,Sugar Cookie Murder,Joanne Fluke,Fiction,2005,3.75,380,10942
4628,758207743,Bad Boys in Black Tie,Lori Foster;Erin McCarthy;Morgan Leigh,Fiction,2004,3.73,278,2139
4629,758208456,Bad Boys Over Easy,Erin McCarthy;Jen Nicholas;Jordan Summers,Fiction,2005,3.78,249,1034
4630,758210370,The Man Who Loved Jane Austen,Sally Smith O'Rourke,Fiction,2006,3.37,303,1719
4631,758214090,You Don't Know Jack,Erin McCarthy,Fiction,2006,3.72,255,2757
4632,758215045,Lemon Meringue Pie Murder,Joanne Fluke,Fiction,2006,3.88,352,12195
4633,760320063,Corvette,Randy Leffingwell,Transportation,2004,4.06,384,15
4634,760328242,Jimmy Stewart,Starr Smith,History,2006,3.92,288,426
4635,760329630,The John Deere Two-Cylinder Tractor Encyclopedia,Don Macmillan;Wayne G. Broehl,Reference,2007,4.75,256,4
4637,760768951,The Conquest of Gaul,Julius Caesar;F. P. Long;Cheryl Walker,History,2005,3.99,288,50
4638,761104844,"1,000 Places to See Before You Die",Patricia Schultz,Travel,2003,3.85,992,35589
4639,761129588,What to Expect the First Year,Heidi Eisenberg Murkoff;Arlene Eisenberg;Sandee Eisenberg Hathaway,Family & Relationships,2003,3.88,832,11489
4640,761316434,Baby's Alphabet,Jean Marzollo,Juvenile Nonfiction,2002,3.75,32,4
4641,761316809,It's Winter!,Linda Glaser,Juvenile Nonfiction,2002,3.63,32,80
4642,761327053,The Brave Women of the Gulf Wars,Karen Zeinert;Mary Miller,Juvenile Nonfiction,2005,4,112,1
4643,761417079,The Statue of Liberty,Debra Hess,History,2003,4,40,1
4644,761417095,The American Flag,Debra Hess,Juvenile Nonfiction,2003,4,39,3
4645,761417109,The Star-Spangled Banner,Debra Hess,Juvenile Nonfiction,2003,4,40,1
4646,761417125,The White House,Debra Hess,History,2003,4,40,3
4647,761417133,The Liberty Bell,Debra Hess,History,2003,3.83,40,4
4648,761501665,The Wealthy Barber,David Chilton,"Finance, Personal",1996,4.02,199,61
4649,761512195,Your First Year in Network Marketing,Mark Yarnell;Rene Reid Yarnell;Rene Yarnell,Business & Economics,1998,4.05,304,789
4650,761542914,Medal of Honor Rising Sun,Mark Cohen,Games & Activities,2003,3.67,96,3
4651,761545646,The Bard's Tale,Kaizen Media Group (CRT);Craig Keller,Games,2004,4.17,144,6
4652,761554912,Lego Star Wars,Michael Littlefield;Prima Games,Computers,2006,4.62,128,27
4653,761555480,Elder Scrolls IV,Peter Olafson,Games,2006,4.31,432,56
4654,761929940,The Politics of Injustice,Katherine Beckett;Theodore Sasson,Political Science,2000,3.76,272,32
4655,761956921,Société de Consommation,Jean Baudrillard,Social Science,1998,4.13,224,654
4656,762100737,Reader's digest complete guide to the Bible,Reader's Digest,Religion,1998,4.55,448,11
4657,762104201,New Complete Guide to Sewing,,Crafts & Hobbies,2002,4.22,384,406
4658,762404787,Irish Blessings,,Literary Criticism,1999,4.13,128,28
4659,762408286,The Mini Zen Gardening Kit,Abd Al-Hayy Moore,Gardening,2000,3.21,40,13
4660,762413930,The Classic Treasury of Hans Christian Andersen,Hans Christian Andersen;Christian Birmingham,Juvenile Fiction,2002,4.24,156,107
4661,762419229,God Created The Integers,Stephen Hawking,Mathematics,2005,4.06,1160,1650
4662,762427329,The Illustrated on the Shoulders of Giants,Stephen W. Hawking,Science,2005,4.2,256,4014
4663,763616257,Captain Slaughterboard Drops Anchor,Mervyn Peake,Juvenile Fiction,2001,4.08,48,159
4664,763619310,Judy Moody Gets Famous!,Megan McDonald;Peter Reynolds,Juvenile Fiction,2003,4.03,144,8080
4665,763620874,Judy Moody Saves the World!,Megan McDonald,Juvenile Fiction,2004,4.03,160,5883
4666,763621641,Castle Diary,Richard Platt;Chris Riddell,Juvenile Fiction,2003,3.84,128,1072
4667,763623296,Dragonology,Ernest Drake,Juvenile Nonfiction,2003,4.1,32,7506
4668,763625299,The Kate DiCamillo Collection,Kate DiCamillo,Animals,2010,4.03,267,134961
4669,763625892,The Miraculous Journey of Edward Tulane,Kate DiCamillo,Juvenile Fiction,2006,4.36,200,62334
4670,763626155,"Judy Moody, M.D.",Megan McDonald,JUVENILE FICTION,2006,4.08,151,4436
4671,763628000,Judy Moody Declares Independence,Megan McDonald,Juvenile Fiction,2007,4.08,160,3774
4672,763628107,The Dragon's Eye,Dugald Steer,Juvenile Fiction,2006,3.82,221,2139
4673,763628271,Confessions of a Teenage Drama Queen,Dyan Sheldon,Juvenile Fiction,2005,3.34,272,3259
4674,763628280,My Perfect Life,Dyan Sheldon,Juvenile Fiction,2005,3.32,208,455
4675,763628328,Judy Moody,Megan McDonald,Juvenile Fiction,2006,4.15,157,3349
4676,763630144,Mercy Watson,Kate DiCamillo;Chris Van Dusen,Juvenile Fiction,2007,4.16,70,2756
4677,763631205,A Christmas Carol,Charles Dickens,Juvenile Fiction,2006,4.04,160,4201
4678,763631604,Beauty and the Beast,,Juvenile Fiction,2006,4.36,64,3609
4679,763632163,Deep and Meaningful Diaries from Planet Janet,Dyan Sheldon,Juvenile Fiction,2007,3.49,438,39
4680,763632953,Sophie Pitt-Turnbull Discovers America,Dyan Sheldon,Juvenile Fiction,2007,3.22,192,134
4681,763726710,Varney's Pocket Midwife,Jan M. Kriebs;Carolyn L. Gegor,Medical,2005,4.06,616,4
4682,764119729,Algebra the Easy Way,Douglas Downing,Mathematics,2003,4.06,392,21
4683,764122789,Aquatic Turtles,Richard D. Bartlett;Patricia Bartlett,Pets,2003,3.8,46,20
4684,764127314,The Seasons: Summer,Núria Roca,,2004,4.1,36,6
4685,764134280,American Sign Language The Easy Way,David A. Stewart;Elizabeth Stewart;Jessalyn Little,Language Arts & Disciplines,2006,3.72,480,33
4686,764136313,The Night at the Museum,Milan Trenc,Juvenile Fiction,2006,3.89,32,795
4687,764222376,Heathersleigh Homecoming,Michael R. Phillips,Fiction,1999,4.32,429,190
4688,764225219,Chosen But Free,Norman L. Geisler,Religion,2001,3.29,285,344
4689,764226460,A Higher Justice,James Scott Bell,Fiction,2003,4.23,303,167
4690,764525689,Ballet For Dummies,Scott Speck;Evelyn Cisneros,Performing Arts,2003,3.99,348,75
4691,764537156,CliffsNotes On Joyce's Dubliners,Adam Sexton,Literary Criticism,2003,3.5,80,4
